"sample_id","n_phy","likelihood","error_rate","p_val_perm","p_val_wsrst","abs_diff","mix_index","mix_node","mix_phylotype","mix_prop","failed"
"MFS-546.filtered.vcf.gz",1,-3436.29592244414,1e-04,0,-1,Inf,1,26,"3.5.1",1,FALSE
"MFS-547.filtered.vcf.gz",1,-3365.09769342843,1e-04,0,-1,Inf,1,26,"3.5.1",1,FALSE
"MFS-548.filtered.vcf.gz",1,-3479.09307742178,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-549.filtered.vcf.gz",1,-3570.06309560955,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-54.filtered.vcf.gz",1,-4773.46764573876,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-550.filtered.vcf.gz",1,-3536.52070309626,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-551.filtered.vcf.gz",1,-3652.3443945623,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-552.filtered.vcf.gz",1,-3691.20361818672,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-553.filtered.vcf.gz",1,-1975.35888213737,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-554.filtered.vcf.gz",1,-1960.01867401483,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-555.filtered.vcf.gz",1,-3718.99698020869,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-556.filtered.vcf.gz",1,-3551.58585165197,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-557.filtered.vcf.gz",1,-1817.43387862598,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-558.filtered.vcf.gz",1,-3481.9131036055,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-559.filtered.vcf.gz",1,-1819.01729322546,1e-04,0,-1,Inf,1,158,"4.1.2",1,FALSE
"MFS-55.filtered.vcf.gz",1,-4666.82797031724,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-560.filtered.vcf.gz",1,-1803.96604925278,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-561.filtered.vcf.gz",1,-3642.42434488455,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-563.filtered.vcf.gz",1,-3488.16355353855,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-564.filtered.vcf.gz",1,-1761.78767902619,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-566.filtered.vcf.gz",1,-1658.18357313404,1e-04,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-56.filtered.vcf.gz",1,-3469.02457803763,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-571.filtered.vcf.gz",1,-2259.49380761604,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-572.filtered.vcf.gz",1,-2001.98926819863,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-573.filtered.vcf.gz",1,-1886.32074751067,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-574.filtered.vcf.gz",1,-1845.37658785744,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-575.filtered.vcf.gz",1,-3906.33371336133,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-576.filtered.vcf.gz",1,-5380.66494409078,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-577.filtered.vcf.gz",2,-4029.08224079845,1e-04,0,7.99080862186512e-47,13.7592,1,65,"2.2.M1.1",0.9496,FALSE
"MFS-577.filtered.vcf.gz",2,-4029.08224079845,1e-04,0,7.99080862186512e-47,13.7592,2,12,"4.3.3",0.0504,FALSE
"MFS-578.filtered.vcf.gz",1,-3379.33499876372,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-579.filtered.vcf.gz",1,-1841.93513894434,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-57.filtered.vcf.gz",1,-3041.78896157463,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-580.filtered.vcf.gz",1,-2255.00460627832,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-581.filtered.vcf.gz",1,-4154.30652572356,0.000465432098765432,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-582.filtered.vcf.gz",1,-3550.37308471174,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-583.filtered.vcf.gz",1,-3731.12327884241,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-584.filtered.vcf.gz",1,-1791.43547227914,1e-04,0,-1,Inf,1,91,"4.7",1,FALSE
"MFS-585.filtered.vcf.gz",1,-2009.72976151295,1e-04,0,-1,Inf,1,91,"4.7",1,FALSE
"MFS-586.filtered.vcf.gz",1,-3738.78794491315,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-587.filtered.vcf.gz",1,-3726.04552868298,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-588.filtered.vcf.gz",1,-6120.34540063988,0.000465432098765432,0,-1,Inf,1,120,"4.1",1,FALSE
"MFS-589.filtered.vcf.gz",1,-5922.08573060784,0.000495884773662551,0,-1,Inf,1,120,"4.1",1,FALSE
"MFS-58.filtered.vcf.gz",1,-4354.4982574763,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-590.filtered.vcf.gz",1,-1934.84070035895,1e-04,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-591.filtered.vcf.gz",1,-2143.37353064164,1e-04,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-592.filtered.vcf.gz",1,-3975.67672152169,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-593.filtered.vcf.gz",1,-4122.51517001762,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-594.filtered.vcf.gz",1,-2119.91721486222,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-595.filtered.vcf.gz",1,-2715.68047277851,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-596.filtered.vcf.gz",1,-1959.91440727367,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-597.filtered.vcf.gz",1,-2026.27595781109,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-598.filtered.vcf.gz",1,-2556.81007771176,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-599.filtered.vcf.gz",1,-3754.81902204307,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-59.filtered.vcf.gz",1,-4461.48684908113,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-5.filtered.vcf.gz",1,-2481.89437682287,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-600.filtered.vcf.gz",1,-2442.77644353087,1e-04,0,-1,Inf,1,158,"4.1.2",1,FALSE
"MFS-601.filtered.vcf.gz",1,-4142.84819849163,0.000465432098765432,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-602.filtered.vcf.gz",1,-2168.16449246352,1e-04,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-603.filtered.vcf.gz",1,-4082.38039370395,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-604.filtered.vcf.gz",1,-2199.25138303879,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-605.filtered.vcf.gz",1,-1914.06431443558,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-606.filtered.vcf.gz",1,-4107.92449557014,1e-04,0,-1,Inf,1,93,"2.2.M4.3",1,FALSE
"MFS-607.filtered.vcf.gz",1,-3831.34367282869,1e-04,0,-1,Inf,1,93,"2.2.M4.3",1,FALSE
"MFS-608.filtered.vcf.gz",2,-3545.97574075455,1e-04,0,2.69244936979386e-14,11.58,1,12,"4.3.3",0.8456,FALSE
"MFS-608.filtered.vcf.gz",2,-3545.97574075455,1e-04,0,2.69244936979386e-14,11.58,2,97,"4.3.4.2.1",0.1544,FALSE
"MFS-609.filtered.vcf.gz",1,-2138.12781710266,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-60.filtered.vcf.gz",1,-2622.42622978675,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-610.filtered.vcf.gz",1,-3893.33384373143,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-611.filtered.vcf.gz",1,-3483.27983328025,1e-04,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-612.filtered.vcf.gz",1,-3670.04491320001,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-613.filtered.vcf.gz",1,-3774.10593608885,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-614.filtered.vcf.gz",1,-3526.51661889166,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-615.filtered.vcf.gz",1,-3588.41079025886,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-616.filtered.vcf.gz",1,-3630.00338147111,1e-04,0,-1,Inf,1,112,"2.2.M2.5",1,FALSE
"MFS-617.filtered.vcf.gz",1,-2037.77127995202,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-618.filtered.vcf.gz",1,-2099.30321290573,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-619.filtered.vcf.gz",1,-2090.5893651907,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-61.filtered.vcf.gz",1,-2910.31046252635,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-620.filtered.vcf.gz",1,-1999.53217593577,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-621.filtered.vcf.gz",1,-3715.98766050621,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-622.filtered.vcf.gz",1,-2063.09867934762,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-623.filtered.vcf.gz",1,-3811.92437497769,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-624.filtered.vcf.gz",1,-3859.98374540708,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-625.filtered.vcf.gz",1,-3730.83877293874,1e-04,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-626.filtered.vcf.gz",1,-3944.52738162607,1e-04,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-627.filtered.vcf.gz",1,-2299.91556445749,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-628.filtered.vcf.gz",1,-2268.23909450291,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-629.filtered.vcf.gz",1,-4019.81020421927,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-62.filtered.vcf.gz",1,-4600.30290625304,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-630.filtered.vcf.gz",2,-4465.77327188707,1e-04,0,3.62761092683414e-55,46.3968,1,40,"2.2.M4.4",0.8568,FALSE
"MFS-630.filtered.vcf.gz",2,-4465.77327188707,1e-04,0,3.62761092683414e-55,46.3968,2,96,"3.1.1.1",0.1432,FALSE
"MFS-631.filtered.vcf.gz",2,-4309.55843098075,1e-04,0,3.62957657669307e-55,98.7228,1,40,"2.2.M4.4",0.6953,FALSE
"MFS-631.filtered.vcf.gz",2,-4309.55843098075,1e-04,0,3.62957657669307e-55,98.7228,2,96,"3.1.1.1",0.3047,FALSE
"MFS-632.filtered.vcf.gz",1,-3605.12925612897,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-633.filtered.vcf.gz",1,-2015.38171984088,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-634.filtered.vcf.gz",1,-2260.36273646737,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-635.filtered.vcf.gz",1,-2366.89163384835,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-636.filtered.vcf.gz",1,-3867.35846903574,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-637.filtered.vcf.gz",1,-2204.09272386971,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-638.filtered.vcf.gz",1,-4176.88193304765,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-639.filtered.vcf.gz",1,-4157.77134236357,0.000465432098765432,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-63.filtered.vcf.gz",1,-4706.58957881342,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-640.filtered.vcf.gz",1,-4027.33263152688,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-641.filtered.vcf.gz",1,-4263.44524425669,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-642.filtered.vcf.gz",1,-3972.62404335528,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-643.filtered.vcf.gz",1,-1976.0207180128,1e-04,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-644.filtered.vcf.gz",1,-4107.04524375394,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-645.filtered.vcf.gz",1,-3918.52008708171,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-646.filtered.vcf.gz",1,-3684.70810377258,1e-04,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-647.filtered.vcf.gz",1,-4001.54384319183,1e-04,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-648.filtered.vcf.gz",1,-2161.08151884978,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-649.filtered.vcf.gz",1,-2189.87391815631,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-64.filtered.vcf.gz",1,-4770.11140895177,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-650.filtered.vcf.gz",1,-2337.04503232172,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-651.filtered.vcf.gz",1,-3885.62596192321,1e-04,0,-1,Inf,1,26,"3.5.1",1,FALSE
"MFS-652.filtered.vcf.gz",1,-3506.31927440223,1e-04,0,-1,Inf,1,26,"3.5.1",1,FALSE
"MFS-654.filtered.vcf.gz",1,-3896.27775972916,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-655.filtered.vcf.gz",1,-2317.92521960562,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-656.filtered.vcf.gz",1,-3986.87715337468,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-658.filtered.vcf.gz",1,-3748.47497087175,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-659.filtered.vcf.gz",1,-2548.06050988196,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-65.filtered.vcf.gz",1,-4668.85290654905,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-660.filtered.vcf.gz",1,-2205.37235962095,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-662.filtered.vcf.gz",1,-4220.5550485579,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-663.filtered.vcf.gz",1,-3993.07664428177,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-664.filtered.vcf.gz",1,-2537.74327242243,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-665.filtered.vcf.gz",1,-2608.54609915759,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-667.filtered.vcf.gz",1,-4125.89022532236,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-668.filtered.vcf.gz",1,-2311.14384121131,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-669.filtered.vcf.gz",1,-3847.50804152101,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-66.filtered.vcf.gz",1,-4553.35422580277,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-670.filtered.vcf.gz",1,-3792.31324515834,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-671.filtered.vcf.gz",1,-4153.55171828719,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-672.filtered.vcf.gz",1,-3647.93257489539,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-673.filtered.vcf.gz",1,-4012.04994616284,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-674.filtered.vcf.gz",1,-3720.15182479411,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-675.filtered.vcf.gz",1,-4095.87359838595,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-676.filtered.vcf.gz",1,-3824.88578345002,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-677.filtered.vcf.gz",1,-1967.55356469882,1e-04,0,-1,Inf,1,30,"4.4.1.1.1",1,FALSE
"MFS-678.filtered.vcf.gz",1,-2009.45105969164,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-67.filtered.vcf.gz",1,-4412.52197235463,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-681.filtered.vcf.gz",1,-2279.30866289801,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-682.filtered.vcf.gz",1,-3909.10060030928,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-683.filtered.vcf.gz",1,-3851.39046517029,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-684.filtered.vcf.gz",1,-3921.58057143344,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-685.filtered.vcf.gz",1,-2075.50002047305,1e-04,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-686.filtered.vcf.gz",1,-2366.1584747829,1e-04,0,-1,Inf,1,74,"4.8.1",1,FALSE
"MFS-687.filtered.vcf.gz",1,-2147.5037750088,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-688.filtered.vcf.gz",1,-2693.10028668908,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-689.filtered.vcf.gz",1,-2049.6396165299,1e-04,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-68.filtered.vcf.gz",1,-2866.88555645823,1e-04,0,-1,Inf,1,89,"4.3.4.1",1,FALSE
"MFS-690.filtered.vcf.gz",1,-2181.86168205211,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-691.filtered.vcf.gz",1,-2248.13034521333,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-692.filtered.vcf.gz",1,-3969.93710326413,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-693.filtered.vcf.gz",1,-2074.74262470845,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-694.filtered.vcf.gz",1,-3824.61489776536,1e-04,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-695.filtered.vcf.gz",1,-2276.26302638355,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-696.filtered.vcf.gz",3,-4463.13782864612,1e-04,0,5.45631164382339e-06,3.60709999999998,1,110,"2.2.M4.8",0.7815,FALSE
"MFS-696.filtered.vcf.gz",3,-4463.13782864612,1e-04,0,5.45631164382339e-06,3.60709999999998,2,97,"4.3.4.2.1",0.068,FALSE
"MFS-696.filtered.vcf.gz",3,-4463.13782864612,1e-04,0,5.45631164382339e-06,3.60709999999998,3,65,"2.2.M1.1",0.1505,FALSE
"MFS-697.filtered.vcf.gz",1,-2203.26120623816,1e-04,0,-1,Inf,1,89,"4.3.4.1",1,FALSE
"MFS-698.filtered.vcf.gz",1,-2212.30582057958,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-699.filtered.vcf.gz",1,-2117.88023632046,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-69.filtered.vcf.gz",1,-3068.64577521835,1e-04,0,-1,Inf,1,89,"4.3.4.1",1,FALSE
"MFS-6.filtered.vcf.gz",1,-4577.9785567873,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-700.filtered.vcf.gz",1,-3932.95136292554,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-701.filtered.vcf.gz",1,-1980.40268644559,1e-04,0,-1,Inf,1,158,"4.1.2",1,FALSE
"MFS-702.filtered.vcf.gz",1,-2226.93878609566,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-703.filtered.vcf.gz",1,-3696.4087117099,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-704.filtered.vcf.gz",2,-4007.21501281851,1e-04,0,5.93660797358085e-08,1.036,1,110,"2.2.M4.8",0.972,FALSE
"MFS-704.filtered.vcf.gz",2,-4007.21501281851,1e-04,0,5.93660797358085e-08,1.036,2,40,"2.2.M4.4",0.028,FALSE
"MFS-705.filtered.vcf.gz",2,-4449.36557096864,1e-04,0,1.13347994955248e-54,48.4068,1,65,"2.2.M1.1",0.8492,FALSE
"MFS-705.filtered.vcf.gz",2,-4449.36557096864,1e-04,0,1.13347994955248e-54,48.4068,2,157,"4.1.2.1",0.1508,FALSE
"MFS-706.filtered.vcf.gz",1,-3798.74030292441,1e-04,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-707.filtered.vcf.gz",2,-3019.54881933279,1e-04,0,2.43616590379512e-35,63.2548,1,97,"4.3.4.2.1",0.6884,FALSE
"MFS-707.filtered.vcf.gz",2,-3019.54881933279,1e-04,0,2.43616590379512e-35,63.2548,2,57,"4.1.1.1",0.3116,FALSE
"MFS-708.filtered.vcf.gz",1,-4215.64010114942,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-709.filtered.vcf.gz",1,-3965.26030971645,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-70.filtered.vcf.gz",1,-4407.86917326329,1e-04,0,-1,Inf,1,112,"2.2.M2.5",1,FALSE
"MFS-710.filtered.vcf.gz",1,-2331.27380126316,1e-04,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-711.filtered.vcf.gz",1,-3962.24043553108,1e-04,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-713.filtered.vcf.gz",1,-3745.60540148886,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-714.filtered.vcf.gz",1,-3806.90922890494,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-715.filtered.vcf.gz",1,-3204.10586946911,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-716.filtered.vcf.gz",1,-2045.41987486841,1e-04,0,-1,Inf,1,42,"4.1.1.2",1,FALSE
"MFS-717.filtered.vcf.gz",1,-1987.78137461386,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-718.filtered.vcf.gz",1,-3869.61966286487,0.00055679012345679,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-719.filtered.vcf.gz",1,-5227.7887273833,0.000678600823045267,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-71.filtered.vcf.gz",1,-4508.20073672375,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-720.filtered.vcf.gz",1,-5356.00854152982,0.000678600823045267,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-721.filtered.vcf.gz",1,-3877.71721393232,1e-04,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-722.filtered.vcf.gz",1,-3854.00250655249,0.00055679012345679,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-723.filtered.vcf.gz",1,-5033.87676383015,0.00055679012345679,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-724.filtered.vcf.gz",1,-4830.96667624255,0.000495884773662551,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-725.filtered.vcf.gz",1,-3895.97843302162,0.00055679012345679,0,-1,Inf,1,30,"4.4.1.1.1",1,FALSE
"MFS-726.filtered.vcf.gz",1,-3858.3802631379,0.00055679012345679,0,-1,Inf,1,30,"4.4.1.1.1",1,FALSE
"MFS-727.filtered.vcf.gz",1,-4690.30571671918,0.000739506172839506,0,-1,Inf,1,30,"4.4.1.1.1",1,FALSE
"MFS-728.filtered.vcf.gz",1,-4155.90001066703,1e-04,0,-1,Inf,1,30,"4.4.1.1.1",1,FALSE
"MFS-729.filtered.vcf.gz",1,-5152.57599113568,0.000617695473251029,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-72.filtered.vcf.gz",1,-4626.49851284114,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-730.filtered.vcf.gz",1,-5377.63551544381,0.000678600823045267,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-731.filtered.vcf.gz",1,-3471.44921106769,0.000465432098765432,0,-1,Inf,1,158,"4.1.2",1,FALSE
"MFS-732.filtered.vcf.gz",1,-7712.93261630262,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-733.filtered.vcf.gz",1,-6402.54601716983,0.000678600823045267,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-734.filtered.vcf.gz",1,-5884.50097506883,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-735.filtered.vcf.gz",1,-4912.5014299705,0.00055679012345679,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-736.filtered.vcf.gz",1,-4175.59064182546,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-737.filtered.vcf.gz",1,-4971.38997708282,0.000739506172839506,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-738.filtered.vcf.gz",1,-5315.40697823471,0.000678600823045267,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-739.filtered.vcf.gz",1,-4799.57369112291,0.000495884773662551,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-73.filtered.vcf.gz",1,-4446.38933016279,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-740.filtered.vcf.gz",1,-5239.99502752045,0.000617695473251029,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-741.filtered.vcf.gz",1,-4105.558023629,0.000617695473251029,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-743.filtered.vcf.gz",1,-4165.12229757707,0.000617695473251029,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
