sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed
MFS-548.filtered.vcf.gz,1,-3996.98559904932,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-549.filtered.vcf.gz,1,-4093.20568918154,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-54.filtered.vcf.gz,1,-4614.21391698041,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-550.filtered.vcf.gz,1,-4214.6249814934,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-551.filtered.vcf.gz,1,-4243.40861843144,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-552.filtered.vcf.gz,1,-4163.82460336278,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-553.filtered.vcf.gz,1,-2498.59470719722,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-554.filtered.vcf.gz,1,-2374.2765476566,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-555.filtered.vcf.gz,1,-4275.70245526042,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-556.filtered.vcf.gz,1,-3997.91093162366,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-557.filtered.vcf.gz,1,-2098.96789046094,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-558.filtered.vcf.gz,1,-3933.41984304104,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-559.filtered.vcf.gz,1,-2300.23584751656,0.0001,0.0,-1.0,inf,1,158,4.1.2,1.0,False
MFS-55.filtered.vcf.gz,1,-4599.45500287943,0.0004958847736625,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-560.filtered.vcf.gz,1,-2140.41745695744,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-561.filtered.vcf.gz,1,-4038.77271822561,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-563.filtered.vcf.gz,1,-3870.83472282109,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-564.filtered.vcf.gz,1,-2217.60386371063,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-566.filtered.vcf.gz,1,-1965.54987361992,0.0001,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-56.filtered.vcf.gz,1,-4181.25337390948,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-571.filtered.vcf.gz,1,-2783.58155126331,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-572.filtered.vcf.gz,1,-2450.67263532322,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-573.filtered.vcf.gz,1,-2372.09821895181,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-574.filtered.vcf.gz,1,-2222.96226422493,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-575.filtered.vcf.gz,1,-4342.71965103224,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-576.filtered.vcf.gz,1,-5513.70404181635,0.0004654320987654,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-577.filtered.vcf.gz,2,-4605.39451653742,0.0001,0.0,6.75343415294346e-47,13.6773,1,65,2.2.M1.1,0.9499,False
MFS-577.filtered.vcf.gz,2,-4605.39451653742,0.0001,0.0,6.75343415294346e-47,13.6773,2,12,4.3.3,0.0501,False
MFS-578.filtered.vcf.gz,1,-3773.56473245751,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-579.filtered.vcf.gz,1,-2227.96424236485,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-57.filtered.vcf.gz,1,-3575.1958501724,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-580.filtered.vcf.gz,1,-2913.68454324151,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-581.filtered.vcf.gz,1,-4744.52480079838,0.0004958847736625,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-582.filtered.vcf.gz,1,-3877.76015758616,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-583.filtered.vcf.gz,1,-4375.70724878006,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-584.filtered.vcf.gz,1,-2227.02269473702,0.0001,0.0,-1.0,inf,1,91,4.7,1.0,False
MFS-585.filtered.vcf.gz,1,-2436.91527305239,0.0001,0.0,-1.0,inf,1,91,4.7,1.0,False
MFS-586.filtered.vcf.gz,1,-4499.11975127653,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-587.filtered.vcf.gz,1,-4385.17515051134,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-588.filtered.vcf.gz,1,-6859.60923723814,0.0005567901234567,0.0,-1.0,inf,1,120,4.1,1.0,False
MFS-589.filtered.vcf.gz,1,-6786.25188931316,0.0005567901234567,0.0,-1.0,inf,1,120,4.1,1.0,False
MFS-58.filtered.vcf.gz,1,-4908.6051376582,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-590.filtered.vcf.gz,1,-2653.19661218717,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-591.filtered.vcf.gz,1,-2667.36781767492,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-592.filtered.vcf.gz,1,-4870.65461239981,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-593.filtered.vcf.gz,1,-4746.44607437361,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-594.filtered.vcf.gz,1,-2824.2242054946,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-595.filtered.vcf.gz,1,-3249.65396807328,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-596.filtered.vcf.gz,1,-2679.6443625333,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-597.filtered.vcf.gz,1,-2526.45348580548,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-598.filtered.vcf.gz,1,-3332.40282968175,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-599.filtered.vcf.gz,1,-4629.61967370982,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-59.filtered.vcf.gz,1,-5207.77582580644,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-5.filtered.vcf.gz,1,-3227.79901475769,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-600.filtered.vcf.gz,1,-3289.21136195,0.0001,0.0,-1.0,inf,1,158,4.1.2,1.0,False
MFS-601.filtered.vcf.gz,1,-4744.03993705666,0.0005567901234567,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-602.filtered.vcf.gz,1,-2608.69197370652,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-603.filtered.vcf.gz,1,-4996.1780399815,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-604.filtered.vcf.gz,1,-2758.61495756227,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-605.filtered.vcf.gz,1,-2190.8492316578,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-606.filtered.vcf.gz,1,-4665.98909996763,0.0001,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-607.filtered.vcf.gz,1,-4681.44460704554,0.0001,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-608.filtered.vcf.gz,2,-4018.37655956702,0.0001,0.0,2.67494898188806e-14,11.46,1,12,4.3.3,0.8472,False
MFS-608.filtered.vcf.gz,2,-4018.37655956702,0.0001,0.0,2.67494898188806e-14,11.46,2,97,4.3.4.2.1,0.1528,False
MFS-609.filtered.vcf.gz,1,-2536.5543451362,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-60.filtered.vcf.gz,1,-2949.11198946105,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-610.filtered.vcf.gz,1,-4341.25095963685,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-611.filtered.vcf.gz,1,-4237.31777246186,0.0001,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-612.filtered.vcf.gz,1,-4472.19059566049,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-613.filtered.vcf.gz,1,-4435.52118746258,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-614.filtered.vcf.gz,1,-4297.50387882342,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-615.filtered.vcf.gz,1,-4231.85936887138,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-616.filtered.vcf.gz,1,-4292.27699352034,0.0001,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-617.filtered.vcf.gz,1,-2523.45129696223,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-618.filtered.vcf.gz,1,-2510.96645543186,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-619.filtered.vcf.gz,1,-2632.609101723,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-61.filtered.vcf.gz,1,-3379.22695369406,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-620.filtered.vcf.gz,1,-2535.28016448452,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-621.filtered.vcf.gz,1,-4194.318254098,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-622.filtered.vcf.gz,1,-2716.74165062763,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-623.filtered.vcf.gz,1,-4409.920590577,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-624.filtered.vcf.gz,1,-4520.10353988854,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-625.filtered.vcf.gz,1,-4467.62817076298,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-626.filtered.vcf.gz,1,-4279.92795723826,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-627.filtered.vcf.gz,1,-2794.54514411984,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-628.filtered.vcf.gz,1,-3001.40373399963,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-629.filtered.vcf.gz,1,-4676.73607814345,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-62.filtered.vcf.gz,1,-4609.41969843903,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-630.filtered.vcf.gz,2,-5231.72290982682,0.0001,0.0,5.0313498913609795e-55,45.9629,1,40,2.2.M4.4,0.8577,False
MFS-630.filtered.vcf.gz,2,-5231.72290982682,0.0001,0.0,5.0313498913609795e-55,45.9629,2,96,3.1.1.1,0.1423,False
MFS-631.filtered.vcf.gz,2,-4770.62958583175,0.0001,0.0,5.2096381418467e-55,98.4504,1,40,2.2.M4.4,0.6952,False
MFS-631.filtered.vcf.gz,2,-4770.62958583175,0.0001,0.0,5.2096381418467e-55,98.4504,2,96,3.1.1.1,0.3048,False
MFS-632.filtered.vcf.gz,1,-4453.14822124811,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-633.filtered.vcf.gz,1,-2605.06193235936,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-634.filtered.vcf.gz,1,-2951.34172283541,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-635.filtered.vcf.gz,1,-2710.92014723701,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-636.filtered.vcf.gz,1,-4286.0549790221,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-637.filtered.vcf.gz,1,-2885.12996905916,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-638.filtered.vcf.gz,1,-4217.76902237486,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-639.filtered.vcf.gz,1,-4811.14813861163,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-63.filtered.vcf.gz,1,-4600.64738875815,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-640.filtered.vcf.gz,1,-4757.71920387795,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-641.filtered.vcf.gz,1,-4881.02050344659,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-642.filtered.vcf.gz,1,-4568.42079178403,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-643.filtered.vcf.gz,1,-2289.56119943154,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-644.filtered.vcf.gz,1,-4673.45279627269,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-645.filtered.vcf.gz,1,-3376.22363401782,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-646.filtered.vcf.gz,1,-4668.56269413557,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-647.filtered.vcf.gz,1,-4857.16100102851,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-648.filtered.vcf.gz,1,-2564.61006004919,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-649.filtered.vcf.gz,1,-2845.81593863515,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-64.filtered.vcf.gz,1,-4682.24853900068,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-650.filtered.vcf.gz,1,-2948.64460608369,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-651.filtered.vcf.gz,1,-4863.87193118934,0.0001,0.0,-1.0,inf,1,26,3.5.1,1.0,False
MFS-652.filtered.vcf.gz,1,-4329.0335359771,0.0001,0.0,-1.0,inf,1,26,3.5.1,1.0,False
MFS-654.filtered.vcf.gz,1,-4458.97597278472,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-655.filtered.vcf.gz,1,-3059.14271501021,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-656.filtered.vcf.gz,1,-4641.89026618178,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-658.filtered.vcf.gz,1,-4274.91094425346,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-659.filtered.vcf.gz,1,-3135.19920683287,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-65.filtered.vcf.gz,1,-5245.02030432516,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-660.filtered.vcf.gz,1,-2912.87281108279,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-662.filtered.vcf.gz,1,-3899.09531215464,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-663.filtered.vcf.gz,1,-4112.41687210533,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-664.filtered.vcf.gz,1,-3125.62598244108,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-665.filtered.vcf.gz,1,-2263.93578728679,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-667.filtered.vcf.gz,1,-4836.35884723304,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-668.filtered.vcf.gz,1,-2862.907542053,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-669.filtered.vcf.gz,1,-4461.44437846405,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-66.filtered.vcf.gz,1,-5185.60193919152,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-670.filtered.vcf.gz,1,-4292.85479752693,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-671.filtered.vcf.gz,1,-4668.5165181015,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-672.filtered.vcf.gz,1,-4430.08768597933,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-673.filtered.vcf.gz,1,-4687.0558082512,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-674.filtered.vcf.gz,1,-4402.49103690359,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-675.filtered.vcf.gz,1,-4320.66982059105,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-676.filtered.vcf.gz,1,-4564.14626816894,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-677.filtered.vcf.gz,1,-2386.60396207164,0.0001,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-678.filtered.vcf.gz,1,-2629.12756590676,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-67.filtered.vcf.gz,1,-5091.13241860067,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-681.filtered.vcf.gz,1,-2797.40942192591,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-682.filtered.vcf.gz,1,-4436.22569495658,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-683.filtered.vcf.gz,1,-4238.83673339426,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-684.filtered.vcf.gz,1,-4418.73911502626,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-685.filtered.vcf.gz,1,-2578.67557075257,0.0001,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-686.filtered.vcf.gz,1,-2851.83340192681,0.0001,0.0,-1.0,inf,1,74,4.8.1,1.0,False
MFS-687.filtered.vcf.gz,1,-2707.40465853605,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-688.filtered.vcf.gz,1,-3313.58950845566,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-689.filtered.vcf.gz,1,-2512.56020770468,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-68.filtered.vcf.gz,1,-3306.6813878137,0.0001,0.0,-1.0,inf,1,89,4.3.4.1,1.0,False
MFS-690.filtered.vcf.gz,1,-2683.28622290673,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-691.filtered.vcf.gz,1,-2585.92861154272,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-692.filtered.vcf.gz,1,-4421.60466973011,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-693.filtered.vcf.gz,1,-2569.34496743797,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-694.filtered.vcf.gz,1,-4416.58719041072,0.0001,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-695.filtered.vcf.gz,1,-2792.88537120361,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-696.filtered.vcf.gz,3,-5049.89320915941,0.0001,0.0,5.282472228875091e-09,3.56330000000003,1,110,2.2.M4.8,0.7828,False
MFS-696.filtered.vcf.gz,3,-5049.89320915941,0.0001,0.0,5.282472228875091e-09,3.56330000000003,2,97,4.3.4.2.1,0.0676,False
MFS-696.filtered.vcf.gz,3,-5049.89320915941,0.0001,0.0,5.282472228875091e-09,3.56330000000003,3,65,2.2.M1.1,0.1496,False
MFS-697.filtered.vcf.gz,1,-2877.67164392017,0.0001,0.0,-1.0,inf,1,89,4.3.4.1,1.0,False
MFS-698.filtered.vcf.gz,1,-2409.58032388664,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-699.filtered.vcf.gz,1,-2613.51926749885,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-69.filtered.vcf.gz,1,-3410.94915201502,0.0001,0.0,-1.0,inf,1,89,4.3.4.1,1.0,False
MFS-6.filtered.vcf.gz,1,-4476.345391339,0.0004654320987654,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-700.filtered.vcf.gz,1,-4586.61528741534,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-701.filtered.vcf.gz,1,-2466.805499649,0.0001,0.0,-1.0,inf,1,158,4.1.2,1.0,False
MFS-702.filtered.vcf.gz,1,-2768.20488872093,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-703.filtered.vcf.gz,1,-4216.49591232924,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-704.filtered.vcf.gz,2,-4418.78207186403,0.0001,0.0,5.21415585896965e-08,1.1618,1,110,2.2.M4.8,0.9686,False
MFS-704.filtered.vcf.gz,2,-4418.78207186403,0.0001,0.0,5.21415585896965e-08,1.1618,2,40,2.2.M4.4,0.0314,False
MFS-705.filtered.vcf.gz,2,-5170.89226174505,0.0001,0.0,1.07046977657961e-54,48.3426,1,65,2.2.M1.1,0.8494,False
MFS-705.filtered.vcf.gz,2,-5170.89226174505,0.0001,0.0,1.07046977657961e-54,48.3426,2,157,4.1.2.1,0.1506,False
MFS-706.filtered.vcf.gz,1,-4440.49352493262,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-707.filtered.vcf.gz,2,-2160.24780055541,0.0001,0.0,1.10709221150833e-35,63.55,1,97,4.3.4.2.1,0.69,False
MFS-707.filtered.vcf.gz,2,-2160.24780055541,0.0001,0.0,1.10709221150833e-35,63.55,2,57,4.1.1.1,0.31,False
MFS-708.filtered.vcf.gz,1,-4901.85531657107,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-709.filtered.vcf.gz,1,-4489.46002937429,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-70.filtered.vcf.gz,1,-5076.25061492833,0.0001,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-710.filtered.vcf.gz,1,-2838.15561577425,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-711.filtered.vcf.gz,1,-4671.45932836457,0.0001,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-713.filtered.vcf.gz,1,-4119.42840656206,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-714.filtered.vcf.gz,1,-4415.22851603529,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-715.filtered.vcf.gz,1,-3749.65454630189,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-716.filtered.vcf.gz,1,-2601.38029889809,0.0001,0.0,-1.0,inf,1,42,4.1.1.2,1.0,False
MFS-717.filtered.vcf.gz,1,-2475.68361601067,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-718.filtered.vcf.gz,1,-4213.22093586619,0.000617695473251,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-719.filtered.vcf.gz,1,-5821.40874290947,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-71.filtered.vcf.gz,1,-5111.22686407401,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-720.filtered.vcf.gz,1,-5750.96001504408,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-721.filtered.vcf.gz,1,-2395.37830389143,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-722.filtered.vcf.gz,1,-4221.17279291896,0.000617695473251,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-723.filtered.vcf.gz,1,-4231.3913223388,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-724.filtered.vcf.gz,1,-4075.66056258755,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-725.filtered.vcf.gz,1,-4092.45482763937,0.0005567901234567,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-726.filtered.vcf.gz,1,-4365.74457773867,0.000617695473251,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-727.filtered.vcf.gz,1,-4976.47977667023,0.0008004115226337,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-728.filtered.vcf.gz,1,-3903.0445681261,0.0005567901234567,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-729.filtered.vcf.gz,1,-5672.95908199534,0.0006786008230452,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-72.filtered.vcf.gz,1,-4479.53045211383,0.0004654320987654,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-730.filtered.vcf.gz,1,-5835.69657647756,0.0007395061728395,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-731.filtered.vcf.gz,1,-3907.21101898625,0.0004958847736625,0.0,-1.0,inf,1,158,4.1.2,1.0,False
MFS-732.filtered.vcf.gz,1,-8210.4083852225,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-733.filtered.vcf.gz,1,-5906.73805580198,0.0004958847736625,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-734.filtered.vcf.gz,1,-5507.8500498839,0.000617695473251,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-735.filtered.vcf.gz,1,-4894.73419456218,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-736.filtered.vcf.gz,1,-2495.17824117319,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-737.filtered.vcf.gz,1,-5019.80693364585,0.0007395061728395,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-738.filtered.vcf.gz,1,-5821.73158338161,0.0007395061728395,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-739.filtered.vcf.gz,1,-4040.54666595276,0.0001,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-73.filtered.vcf.gz,1,-4538.25490341058,0.0004654320987654,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-740.filtered.vcf.gz,1,-5768.58187162409,0.0007395061728395,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-741.filtered.vcf.gz,1,-4321.66189091407,0.000617695473251,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-743.filtered.vcf.gz,1,-4702.16309953801,0.0007395061728395,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-744.filtered.vcf.gz,1,-3905.26941716042,0.0005567901234567,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-745.filtered.vcf.gz,1,-4812.8913951124,0.0007395061728395,0.0,-1.0,inf,1,91,4.7,1.0,False
MFS-746.filtered.vcf.gz,1,-4737.72287031797,0.0007395061728395,0.0,-1.0,inf,1,158,4.1.2,1.0,False
